nombre,código,"Cod. Materia",Semestre,Grupo,,,"Descripcion Evaluacion",Porcentaje,Descripcion,"Nom. Materia",,Nota,"Nota Definitiva"
Alfonso,23,ST0247,20151,031,,,"Quiz 9","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,34

Alfonso,23,ST0247,20151,031,,,Exposición,7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,34

Alfonso,23,ST0247,20151,031,,,"Lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,34

Alfonso,23,ST0247,20151,031,,,"Presentación del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,34

Alfonso,23,ST0247,20151,031,,,"Tarea 6",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,34

Alfredo,24,ST0247,20151,032,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,20,39

Alfredo,24,ST0247,20151,032,,,"3 Lecturas",6,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,39

Alfredo,24,ST0247,20151,032,,,"6 Tareas",12,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,47,39

Alfredo,24,ST0247,20151,032,,,"Poster y artículo",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,39

Alfredo,24,ST0247,20151,032,,,"Practica final. Se entrega fecha última entrega. Lasfechas de las entregas parciales se darán con el enunciado",20,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,39

Alfredo,24,ST0247,20151,032,,,"Quices (hasta 10)",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,39

Alfredo,24,ST0247,20151,032,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,25,39

Alfredo,24,ST0247,20151,032,,,"Exposición en clase",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,39

Alicia,25,ST0247,20151,032,,,"Poster y artículo",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"Quices (hasta 10)",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"6 Tareas",12,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,46

Alicia,25,ST0247,20151,032,,,"Exposición en clase",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"Practica final. Se entrega fecha última entrega. Lasfechas de las entregas parciales se darán con el enunciado",20,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alicia,25,ST0247,20151,032,,,"3 Lecturas",6,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,46

Alipio,26,ST0247,20151,031,,,"Versión intermedia del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,37

Alipio,26,ST0247,20151,031,,,"Versión inicial del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,37

Alipio,26,ST0247,20151,031,,,"Tarea 6",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Presentación del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,37

Alipio,26,ST0247,20151,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,20,37

Alipio,26,ST0247,20151,031,,,"Tarea 5",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,44,37

Alipio,26,ST0247,20151,031,,,"Modelo de negocio",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Lectura 3 ",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,Abstract,1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,37

Alipio,26,ST0247,20151,031,,,"Versión final paper",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Quiz 6","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,41,37

Alipio,26,ST0247,20151,031,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,39,37

Alipio,26,ST0247,20151,031,,,"quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,37

Alipio,26,ST0247,20151,031,,,"Tarea 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Quiz 8","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,37

Alipio,26,ST0247,20151,031,,,"Quiz 10","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,32,37

Alipio,26,ST0247,20151,031,,,"Producto mínimo viable",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Versión intermedia del paper",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,37

Alipio,26,ST0247,20151,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,37

Alipio,26,ST0247,20151,031,,,"Tarea 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Prototipo del Software",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,37

Alipio,26,ST0247,20151,031,,,"Tarea 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"Tarea 4",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,37

Alipio,26,ST0247,20151,031,,,"versión final del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,46,37

Alipio,26,ST0247,20151,031,,,Exposición,7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,37

Alipio,26,ST0247,20151,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,37

Alipio,26,ST0247,20151,031,,,"Quiz 9","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Alipio,26,ST0247,20151,031,,,"Requisitos y diseño",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,37

Almudena,27,ST0247,20151,032,,,"6 Tareas",12,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,49,45

Almudena,27,ST0247,20151,032,,,"Quices (hasta 10)",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,45

Almudena,27,ST0247,20151,032,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,35,45

Almudena,27,ST0247,20151,032,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,45

Almudena,27,ST0247,20151,032,,,"Practica final. Se entrega fecha última entrega. Lasfechas de las entregas parciales se darán con el enunciado",20,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,45

Almudena,27,ST0247,20151,032,,,"Exposición en clase",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,45

Almudena,27,ST0247,20151,032,,,"Poster y artículo",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,45

Almudena,27,ST0247,20151,032,,,"3 Lecturas",6,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,45

Alonso,28,ST0247,20151,032,,,"Quices (hasta 10)",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Alonso,28,ST0247,20151,032,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,35,43

Alonso,28,ST0247,20151,032,,,"Exposición en clase",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Alonso,28,ST0247,20151,032,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,43

Alonso,28,ST0247,20151,032,,,"Poster y artículo",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Alonso,28,ST0247,20151,032,,,"3 Lecturas",6,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Alonso,28,ST0247,20151,032,,,"6 Tareas",12,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Alonso,28,ST0247,20151,032,,,"Practica final. Se entrega fecha última entrega. Lasfechas de las entregas parciales se darán con el enunciado",20,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,43

Álvaro,29,ST0247,20151,031,,,"Tarea 4",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,36

Álvaro,29,ST0247,20151,031,,,"Versión inicial del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,36

Álvaro,29,ST0247,20151,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Lectura 3 ",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,37,36

Álvaro,29,ST0247,20151,031,,,"Quiz 10","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,36,36

Álvaro,29,ST0247,20151,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Tarea 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"versión final del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,49,36

Álvaro,29,ST0247,20151,031,,,"Lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Prototipo del Software",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,36

Álvaro,29,ST0247,20151,031,,,"Versión intermedia del paper",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,36

Álvaro,29,ST0247,20151,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,20,36

Álvaro,29,ST0247,20151,031,,,"Tarea 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,42,36

Álvaro,29,ST0247,20151,031,,,"Tarea 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,Exposición,7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Presentación del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Producto mínimo viable",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Quiz 9","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Tarea 6",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Versión intermedia del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,36

Álvaro,29,ST0247,20151,031,,,Abstract,1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,36

Álvaro,29,ST0247,20151,031,,,"Modelo de negocio",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,36,36

Álvaro,29,ST0247,20151,031,,,"Quiz 6","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Requisitos y diseño",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,36

Álvaro,29,ST0247,20151,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Quiz 8","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,36

Álvaro,29,ST0247,20151,031,,,"Tarea 5",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,36

Álvaro,29,ST0247,20151,031,,,"Versión final paper",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,47,36

Álvaro,29,ST0247,20151,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,36

Amadeo,30,ST0247,20151,032,,,"3 Lecturas",6,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"Exposición en clase",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,48

Amadeo,30,ST0247,20151,032,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"6 Tareas",12,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"Practica final. Se entrega fecha última entrega. Lasfechas de las entregas parciales se darán con el enunciado",20,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"Quices (hasta 10)",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amadeo,30,ST0247,20151,032,,,"Poster y artículo",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,48

Amaro,31,ST0247,20151,031,,,"quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,40

Amaro,31,ST0247,20151,031,,,"versión final del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,40

Amaro,31,ST0247,20151,031,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,36,40

Amaro,31,ST0247,20151,031,,,"Quiz 9","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Tarea 4",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,40

Amaro,31,ST0247,20151,031,,,"Versión final paper",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,46,40

Amaro,31,ST0247,20151,031,,,"Versión intermedia del paper",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,42,40

Amaro,31,ST0247,20151,031,,,"Prototipo del Software",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Tarea 5",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,38,40

Amaro,31,ST0247,20151,031,,,Exposición,7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Presentación del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Producto mínimo viable",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,40

Amaro,31,ST0247,20151,031,,,"Lectura 3 ",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,40

Amaro,31,ST0247,20151,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Tarea 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,40

Amaro,31,ST0247,20151,031,,,Abstract,1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Tarea 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Tarea 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,44,40

Amaro,31,ST0247,20151,031,,,"Tarea 6",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,38,40

Amaro,31,ST0247,20151,031,,,"Versión intermedia del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,40

Amaro,31,ST0247,20151,031,,,"Modelo de negocio",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,40

Amaro,31,ST0247,20151,031,,,"Quiz 10","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,36,40

Amaro,31,ST0247,20151,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,40

Amaro,31,ST0247,20151,031,,,"Quiz 6","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,40

Amaro,31,ST0247,20151,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,40

Amaro,31,ST0247,20151,031,,,"Requisitos y diseño",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,35,40

Amaro,31,ST0247,20151,031,,,"Versión inicial del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,40

Amaro,31,ST0247,20151,031,,,"Lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,40

Amaro,31,ST0247,20151,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,20,40

Amaro,31,ST0247,20151,031,,,"Quiz 8","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,10,40

Ambrosio,32,ST0247,20151,031,,,"Prototipo del Software",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Tarea 6",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Versión inicial del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Lectura 3 ",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Parcial 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,30

Ambrosio,32,ST0247,20151,031,,,"Producto mínimo viable",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 9","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,30

Ambrosio,32,ST0247,20151,031,,,"Requisitos y diseño",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Versión intermedia del poster",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 10","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Tarea 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,30

Ambrosio,32,ST0247,20151,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Modelo de negocio",3,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 6","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,31,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 8","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Tarea 4",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,10,30

Ambrosio,32,ST0247,20151,031,,,"Versión intermedia del paper",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"versión final del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,45,30

Ambrosio,32,ST0247,20151,031,,,"Tarea 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,"Tarea 5",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Versión final paper",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Presentación del poster",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,50,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,40,30

Ambrosio,32,ST0247,20151,031,,,Abstract,1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,Exposición,7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,0,30

Ambrosio,32,ST0247,20151,031,,,"Parcial 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,35,30

Ambrosio,32,ST0247,20151,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 2",,30,30

